name,lat,lon,province,district,reference
Manchari 4,-3.7782038169370873,-76.58219602697747,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente Temático para la Mesozonificación Ecológica y Económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de Zonificación Ecológica Económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Manchari 5,-3.779723914393435,-76.58670016685211,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente Temático para la Mesozonificación Ecológica y Económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de Zonificación Ecológica Económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Santa María,-3.778318202201386,-76.58886727260607,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente Temático para la Mesozonificación Ecológica y Económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de Zonificación Ecológica Económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Puerto Alegre,-3.809871109917896,-76.51875388187594,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente Temático para la Mesozonificación Ecológica y Económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de Zonificación Ecológica Económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Manchari 6,-3.8143274350147918,-76.51490824014078,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente Temático para la Mesozonificación Ecológica y Económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de Zonificación Ecológica Económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Cocha Antonieta,-3.517944538148333,-76.46985672251513,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente Temático para la Mesozonificación Ecológica y Económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de Zonificación Ecológica Económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Bolognesi,-3.608276871675711,-76.42394785910982,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente Temático para la Mesozonificación Ecológica y Económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de Zonificación Ecológica Económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú. //MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Anatico 1,-3.4813512985421173,-76.44147558891589,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
"Alianza Cristiana  (Sector A), o Alianza Cristiana (Sector Barrio Maynas)",-3.479630785497095,-76.43696377463768,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú. // MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
"Alianza Cristiana  (Sector B), o Alianza Cristiana (Sector Barrio Nocturno)",-3.4762949921560677,-76.43598668229768,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú. // MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
"Alianza Cristiana  (Sector C) o Alianza Cristiana, o Alianza Cristiana (Sector Barrio Curva)",-3.47409067102614,-76.43438128493744,Datem del Marañón,Andoas,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú. // MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Anatico,-3.488640669271123,-76.44746299159154,Datem del Marañón,Andoas,"DE BOER, Warren; Eric ROSS; Jane ROSS; y, Marie VIALE. 1977. Two ceramics collections from the Río Huasaga, northern Perú: Their place in the rehistory of the Upper Amazon. pp. 10-26. El Dorado, Volumen II, N° 2.  University of Northen Colorado. Greeley, Colorado. USA. // RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2008. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Achuar Anatico,-3.48338037158745,-76.4334772921776,Datem del Marañón,Andoas,"MALLCO HUARCAYA, Rafael. 2016. Identificación y registro de sitios y zonas culturales intangibles de interés cultural en los ríos Pastaza, Tigre, Corrientes y Marañón, en el marco del Proyecto de ampliación del servicio de Catastro, Titulación y Registro de Tierras en las comunidades nativas de las cuencas de los ríos Pastaza, Tigre, Corrientes y Marañón, de las Provincias de Datem del Marañón y Loreto, región Loreto, con Código SNIP 316426. 208 pp. Informe Final presentado al Proyecto Titulación 4 Cuencas (Código SNIP 316426), Dirección Regional Agraria de Loreto, Gerencia de Desarrollo Económico – Gobierno Regional de Loreto. Iquitos, Perú."
Kamihum,-2.7754422998992,-76.98327652916,Datem del Marañón,Andoas,"DE BOER, Warren; Eric ROSS; Jane ROSS; y, Marie VIALE. 1977. Two ceramics collections from the Río Huasaga, northern Perú: Their place in the prehistory of the Upper Amazon. pp. 10-26. El Dorado, Volumen II, N° 2.  University of Northen Colorado. Greeley, Colorado. USA. // RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2008. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Tigre Playa,-4.810693767327774,-76.82114777389373,Datem del Marañón,Barranca,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
La Cueva del Pongo,-4.97153679308419,-77.4264511409351,Datem del Marañón,Barranca,"MYERS, Thomas; y, Santiago RIVAS PANDURO. 2005. Evidencias arqueológicas en el Alto Amazonas. Explorando las cuencas de los ríos Aichiyacu y Morona. Pp. 1-40. Unay Runa, N° 7. Lima, Perú."
Kuwait,-4.742333397890686,-73.98326670420609,Datem del Marañón,Morona,"Dr. EdgarDávila Vela (personal communication to Santiago Rivas Panduro, December, 2002)."
Puerto Alegría,-4.323626360090046,-77.21469164724058,Datem del Marañón,Morona,"MYERS, Thomas; y, Santiago RIVAS PANDURO. 2005. Evidencias arqueológicas en el Alto Amazonas. Explorando las cuencas de los ríos Aichiyacu y Morona. Pp. 1-40. Unay Runa, N° 7. Lima, Perú. // GONZALES MADUEÑO, Consuelo. 2005. Proyecto Arqueológico de emergencia en Puerto Alegría. Municipalidad Distrital de Morona (FONCODES) Provincia de Alto Amazonas, región Loreto. 207 pp. Informe presentado al Instituto Nacional de Cultura. Lima, Perú."
Santa Rosa,-4.365471356824773,-77.21212998037062,Datem del Marañón,Morona,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Patria Nueva,-4.115649248962915,-77.2278949752459,Datem del Marañón,Morona,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
La Luna,-4.109903906690255,-77.1938743781477,Datem del Marañón,Morona,"MYERS, Thomas; y, Santiago RIVAS PANDURO. 2005. Evidencias arqueológicas en el Alto Amazonas. Explorando las cuencas de los ríos Aichiyacu y Morona. Pp. 1-40. Unay Runa, N° 7. Lima, Perú."
Chacra Nazareth,-3.92333651984108,-77.23940699817865,Datem del Marañón,Morona,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Unanchay,-3.9346202720455805,-77.18437710533485,Datem del Marañón,Morona,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
Musa Kandashi,-3.9862638818222016,-77.22279703839374,Datem del Marañón,Morona,"RIVAS PANDURO, Santiago. 2007. Arqueología Amazónica. Componente temático para la mesozonificación ecológica y económica de las cuencas de los ríos Pastaza y Morona. 113 pp. Informe Final presentado al PROFONAMPE-UNAP. Iquitos, Perú. // RIVAS PANDURO, Santiago; Ada MEDINA MENDOZA; Julio ABANTO LLAQUE; Richer RÍOS ZUMAETA; Corina CALDAS CARRILLO. 2007. Arqueología de las cuencas del Pastaza y Morona. Reporte de zonificación ecológica económica. Pp. 269-302. Amazonía Peruana, Tomo XV, N° 31. CAAAP. Lima, Perú."
